"RowID","OrderID","OrderDate","ShipDate","Year","Month","YearMonth","Region","Province","CustomerSegment","Category","SubCategory","ProductName","Sales","Profit","Quantity","Discount","UnitPrice","ShippingCost","ProfitMargin"
"7425","52930","2011-11-08","2011-11-08","2011","11","2011-11","Ontario","Ontario","Corporate","Technology","Telephones and Communication","Accessory24","1112.16","140.81","24","0.09","55.99","3.3","0.1266"
"7426","52930","2011-11-08","2011-11-08","2011","11","2011-11","Ontario","Ontario","Corporate","Technology","Telephones and Communication","Accessory32","1865.59","972.9","40","0.02","55.99","1.25","0.5215"
"7446","53127","2011-05-11","2011-05-12","2011","5","2011-05","Ontario","Ontario","Consumer","Office Supplies","Binders and Binder Accessories","Vinyl Sectional Post Binders","1893.29","857.34","50","0.07","37.7","2.99","0.4528"
"7447","53127","2011-05-11","2011-05-13","2011","5","2011-05","Ontario","Ontario","Consumer","Technology","Telephones and Communication","iDEN i95","2628.05","-137.95","49","0.05","65.99","19.99","-0.0525"
"7472","53349","2010-04-10","2010-04-19","2010","4","2010-04","Ontario","Ontario","Corporate","Furniture","Chairs & Chairmats","Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back","11002.66","2349.29","46","0.07","243.98","43.32","0.2135"
"7489","53476","2009-06-11","2009-06-11","2009","6","2009-06","Ontario","Ontario","Small Business","Office Supplies","Paper","Xerox 1932","481.4","150.72","14","0.04","35.44","5.09","0.3131"
"7490","53476","2009-06-11","2009-06-14","2009","6","2009-06","Ontario","Ontario","Small Business","Office Supplies","Pens & Art Supplies","4009� Highlighters by Sanford","93.85","19.42","24","0.08","3.98","0.7","0.2069"
"7491","53476","2009-06-11","2009-06-12","2009","6","2009-06","Ontario","Ontario","Small Business","Office Supplies","Pens & Art Supplies","Newell 310","85.87","3.13","47","0.01","1.76","0.7","0.0365"
"7492","53476","2009-06-11","2009-06-11","2009","6","2009-06","Ontario","Ontario","Small Business","Office Supplies","Storage & Organization","Fellowes Staxonsteel� Drawer Files","8127.32","1141.07","42","0.01","193.17","19.99","0.1404"
"7518","53671","2011-06-10","2011-06-11","2011","6","2011-06","Ontario","Ontario","Small Business","Office Supplies","Binders and Binder Accessories","Binder Posts","236.68","-82.79","41","0.08","5.74","5.01","-0.3498"
"7519","53671","2011-06-10","2011-06-11","2011","6","2011-06","Ontario","Ontario","Small Business","Office Supplies","Storage & Organization","Fellowes Strictly Business� Drawer File, Letter/Legal Size","6255.81","693.26","43","0.01","140.85","19.99","0.1108"
"7520","53671","2011-06-10","2011-06-11","2011","6","2011-06","Ontario","Ontario","Small Business","Office Supplies","Binders and Binder Accessories","GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb","616.5","25.99","39","0.02","15.01","8.4","0.0422"
"7526","53766","2009-10-13","2009-10-14","2009","10","2009-10","Ontario","Ontario","Corporate","Furniture","Tables","Bevis Rectangular Conference Tables","3122.55","-574.56","22","0.07","145.98","46.2","-0.184"
"7528","53795","2012-01-30","2012-01-31","2012","1","2012-01","Ontario","Ontario","Home Office","Office Supplies","Paper","Xerox 1894","264.6","-93.06","40","0.1","6.48","6.22","-0.3517"
"7529","53795","2012-01-30","2012-02-01","2012","1","2012-01","Ontario","Ontario","Home Office","Technology","Telephones and Communication","688","3356.74","370.33","21","0.05","195.99","4.2","0.1103"
"7579","54209","2012-08-15","2012-08-17","2012","8","2012-08","Ontario","Ontario","Home Office","Technology","Telephones and Communication","Accessory41","664.99","170.46","21","0.04","35.99","5.99","0.2563"
"7599","54369","2009-03-02","2009-03-04","2009","3","2009-03","Ontario","Ontario","Consumer","Technology","Computer Peripherals","80 Minute Slim Jewel Case CD-R , 10/Pack - Staples","421.08","82.31","47","0","8.33","1.99","0.1955"
"7652","54850","2010-12-24","2010-12-24","2010","12","2010-12","Ontario","Ontario","Home Office","Office Supplies","Storage & Organization","Hot File� 7-Pocket, Floor Stand","2834.96","587.64","16","0.07","178.47","19.99","0.2073"
"7653","54850","2010-12-24","2010-12-25","2010","12","2010-12","Ontario","Ontario","Home Office","Technology","Telephones and Communication","StarTAC ST7762","953.99","-249.33","9","0.02","125.99","8.08","-0.2614"
"7666","54950","2010-12-05","2010-12-06","2010","12","2010-12","Ontario","Ontario","Consumer","Office Supplies","Scissors, Rulers and Trimmers","Acme� Design Stainless Steel Bent Scissors","174.58","-57.17","26","0.08","6.84","4.42","-0.3275"
"7667","54950","2010-12-05","2010-12-06","2010","12","2010-12","Ontario","Ontario","Consumer","Furniture","Tables","Bush Advantage Collection� Racetrack Conference Table","8789.54","-1025.19","22","0.07","424.21","110.2","-0.1166"
"7697","55172","2010-12-03","2010-12-04","2010","12","2010-12","Ontario","Ontario","Corporate","Technology","Computer Peripherals","Imation DVD-RAM discs","37.89","-120.97","1","0","35.41","1.99","-3.1927"
"7706","55235","2010-10-06","2010-10-08","2010","10","2010-10","Ontario","Ontario","Corporate","Technology","Telephones and Communication","6340","2532.62","730.51","33","0","85.99","2.79","0.2884"
"7718","55300","2009-02-20","2009-02-22","2009","2","2009-02","Ontario","Ontario","Consumer","Office Supplies","Appliances","Eureka Disposable Bags for Sanitaire� Vibra Groomer I� Upright Vac","159.89","-185.17","37","0.03","4.06","6.89","-1.1581"
"7719","55300","2009-02-20","2009-02-21","2009","2","2009-02","Ontario","Ontario","Consumer","Office Supplies","Labels","Avery 510","180.48","82.38","48","0.01","3.75","0.5","0.4564"
"7720","55300","2009-02-20","2009-02-22","2009","2","2009-02","Ontario","Ontario","Consumer","Furniture","Office Furnishings","Dana Swing-Arm Lamps","350.48","-231.05","31","0.02","10.68","13.04","-0.6592"
"7736","55398","2010-01-20","2010-01-21","2010","1","2010-01","Ontario","Ontario","Small Business","Office Supplies","Pens & Art Supplies","Sanford EarthWrite� Recycled Pencils, Medium Soft, #2","46.42","2.38","21","0.04","2.1","0.7","0.0513"
"7761","55553","2009-07-17","2009-07-18","2009","7","2009-07","Ontario","Ontario","Small Business","Office Supplies","Envelopes","Staples Standard Envelopes","177.52","52.61","32","0.05","5.68","1.39","0.2964"
"7791","55747","2012-12-02","2012-12-03","2012","12","2012-12","Ontario","Ontario","Small Business","Furniture","Chairs & Chairmats","Global Troy� Executive Leather Low-Back Tilter","17560.95","4801.82","36","0.09","500.98","26","0.2734"
"7792","55747","2012-12-02","2012-12-04","2012","12","2012-12","Ontario","Ontario","Small Business","Furniture","Tables","Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables","19845.7","-1331.55","42","0.01","550.98","64.59","-0.0671"
"7798","55779","2012-03-10","2012-03-11","2012","3","2012-03","Ontario","Ontario","Home Office","Furniture","Chairs & Chairmats","Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms","4073.17","376.21","26","0.08","160.98","30","0.0924"
"7886","56418","2012-04-12","2012-04-13","2012","4","2012-04","Ontario","Ontario","Corporate","Office Supplies","Storage & Organization","Multi-Use Personal File Cart and Caster Set, Three Stacking Bins","1613.84","226.76","47","0.09","34.76","8.22","0.1405"
"7911","56580","2011-08-14","2011-08-14","2011","8","2011-08","Ontario","Ontario","Consumer","Office Supplies","Paper","Southworth 25% Cotton Antique Laid Paper & Envelopes","73.05","-17.03","9","0.1","8.34","4.82","-0.2331"
"7912","56580","2011-08-14","2011-08-16","2011","8","2011-08","Ontario","Ontario","Consumer","Office Supplies","Storage & Organization","Tennsco Lockers, Gray","950.3","-2103.05","44","0.1","20.98","53.03","-2.213"
"7913","56580","2011-08-14","2011-08-16","2011","8","2011-08","Ontario","Ontario","Consumer","Furniture","Tables","Riverside Furniture Stanwyck Manor Table Series","8122.53","-693.23","29","0.05","286.85","61.76","-0.0853"
"7953","56807","2009-04-21","2009-04-23","2009","4","2009-04","Ontario","Ontario","Consumer","Office Supplies","Appliances","Belkin F9M820V08 8 Outlet Surge","47.04","-24.63","1","0.06","42.98","4.62","-0.5236"
"7957","56837","2010-12-14","2010-12-18","2010","12","2010-12","Ontario","Ontario","Consumer","Furniture","Chairs & Chairmats","Office Star - Task Chair with Contemporary Loop Arms","965.46","-71.48","10","0.03","90.98","30","-0.074"
"7970","56995","2009-10-15","2009-10-17","2009","10","2009-10","Ontario","Ontario","Corporate","Office Supplies","Binders and Binder Accessories","Binder Posts","157.57","-57.06","27","0.08","5.74","5.01","-0.3621"
"7984","57091","2011-10-31","2011-11-01","2011","10","2011-10","Ontario","Ontario","Home Office","Office Supplies","Rubber Bands","Alliance Rubber Bands","14.85","-2.79","6","0.05","1.68","1.02","-0.1879"
"7998","57155","2009-06-17","2009-06-18","2009","6","2009-06","Ontario","Ontario","Consumer","Office Supplies","Paper","Xerox 1993","155.52","-133.73","23","0.05","6.48","9.68","-0.8599"
"7999","57155","2009-06-17","2009-06-18","2009","6","2009-06","Ontario","Ontario","Consumer","Office Supplies","Storage & Organization","File Shuttle II and Handi-File, Black","535.54","60.82","16","0.04","33.89","5.1","0.1136"
"8003","57185","2011-05-23","2011-05-25","2011","5","2011-05","Ontario","Ontario","Corporate","Furniture","Office Furnishings","Electrix Fluorescent Magnifier Lamps & Weighted Base","1360.82","385.03","28","0.06","49.34","10.25","0.2829"
"8036","57409","2009-11-20","2009-11-21","2009","11","2009-11","Ontario","Ontario","Small Business","Technology","Computer Peripherals","Logitech Cordless Elite Duo","90.88","-259.63","1","0.1","100.98","7.18","-2.8568"
"8037","57409","2009-11-20","2009-11-21","2009","11","2009-11","Ontario","Ontario","Small Business","Technology","Telephones and Communication","6185","6236.48","1928.66","34","0.03","205.99","3","0.3093"
"8066","57542","2009-08-22","2009-08-24","2009","8","2009-08","Ontario","Ontario","Corporate","Office Supplies","Paper","Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box","1256.29","517.03","23","0.04","55.48","6.79","0.4116"
"8082","57639","2010-07-21","2010-07-21","2010","7","2010-07","Ontario","Ontario","Consumer","Furniture","Office Furnishings","Electrix Architect's Clamp-On Swing Arm Lamp, Black","2239.52","330.5","24","0.04","95.46","18.13","0.1476"
"8104","57856","2009-02-12","2009-02-13","2009","2","2009-02","Ontario","Ontario","Home Office","Office Supplies","Binders and Binder Accessories","Wilson Jones Hanging View Binder, White, 1""","127.45","-42.17","17","0.06","7.1","6.05","-0.3309"
"8105","57856","2009-02-12","2009-02-13","2009","2","2009-02","Ontario","Ontario","Home Office","Office Supplies","Pens & Art Supplies","Newell 339","92.18","5.7","31","0.02","2.78","0.97","0.0618"
"8177","58435","2012-05-07","2012-05-09","2012","5","2012-05","Ontario","Ontario","Home Office","Office Supplies","Binders and Binder Accessories","Avery Flip-Chart Easel Binder, Black","273.44","-35.62","11","0.01","22.38","15.1","-0.1303"
"8251","59009","2011-11-18","2011-11-20","2011","11","2011-11","Ontario","Ontario","Consumer","Office Supplies","Paper","Xerox 197","614.91","-7.02","19","0.02","30.98","17.08","-0.0114"
"8325","59491","2012-03-24","2012-03-27","2012","3","2012-03","Ontario","Ontario","Home Office","Office Supplies","Binders and Binder Accessories","Fellowes PB300 Plastic Comb Binding Machine","12470.31","5528.5","31","0.04","387.99","19.99","0.4433"
"8330","59554","2011-11-15","2011-11-16","2011","11","2011-11","Ontario","Ontario","Consumer","Technology","Computer Peripherals","Belkin 107-key enhanced keyboard, USB/PS/2 interface","718.6","-81.49","40","0.08","17.98","4","-0.1134"
"8334","59559","2010-09-17","2010-09-17","2010","9","2010-09","Ontario","Ontario","Home Office","Furniture","Office Furnishings","Nu-Dell Leatherette Frames","397.17","7.69","30","0.1","14.34","5","0.0194"
"8359","59745","2009-04-19","2009-04-21","2009","4","2009-04","Ontario","Ontario","Consumer","Office Supplies","Binders and Binder Accessories","GBC DocuBind 300 Electric Binding Machine","18092.66","7917.76","36","0.09","525.98","19.99","0.4376"
"8385","59906","2010-05-20","2010-05-22","2010","5","2010-05","Ontario","Ontario","Home Office","Office Supplies","Paper","Black Print Carbonless Snap-Off� Rapid Letter, 8 1/2"" x 7""","284.92","81.29","32","0.03","9.11","2.15","0.2853"
"78","454","2011-12-26","2011-12-28","2011","12","2011-12","Ontario","Ontario","Small Business","Office Supplies","Rubber Bands","Staples Bulk Pack Metal Binder Clips","234.2","56.22","42","0.09","6.08","1.82","0.2401"
"90","549","2012-07-12","2012-07-13","2012","7","2012-07","Ontario","Ontario","Consumer","Office Supplies","Paper","Xerox 1922","70.24","-59.75","13","0.03","4.98","7.44","-0.8507"
"91","549","2012-07-12","2012-07-13","2012","7","2012-07","Ontario","Ontario","Consumer","Office Supplies","Paper","Xerox 1984","40.75","-27.57","5","0.05","6.48","8.74","-0.6766"
"92","549","2012-07-12","2012-07-12","2012","7","2012-07","Ontario","Ontario","Consumer","Office Supplies","Storage & Organization","Eldon Base for stackable storage shelf, platinum","1150.88","-911.56","30","0.05","38.94","35","-0.7921"
"162","999","2010-09-04","2010-09-11","2010","9","2010-09","Ontario","Ontario","Home Office","Office Supplies","Storage & Organization","Fellowes Stor/Drawer� Steel Plus� Storage Drawers","583.64","-179.5","6","0.08","95.43","19.99","-0.3076"
"195","1286","2010-05-13","2010-05-14","2010","5","2010-05","Ontario","Ontario","Home Office","Office Supplies","Binders and Binder Accessories","Wilson Jones Impact Binders","234.37","-144.68","46","0.05","5.18","5.74","-0.6173"
"196","1286","2010-05-13","2010-05-15","2010","5","2010-05","Ontario","Ontario","Home Office","Technology","Telephones and Communication","Accessory20","1000.36","229.78","14","0.06","85.99","3.3","0.2297"
"266","1831","2010-12-01","2010-12-02","2010","12","2010-12","Ontario","Ontario","Home Office","Office Supplies","Storage & Organization","Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish","12586.19","619.71","33","0","370.98","99","0.0492"
"275","1892","2009-03-25","2009-03-29","2009","3","2009-03","Ontario","Ontario","Small Business","Office Supplies","Binders and Binder Accessories","Ibico Presentation Index for Binding Systems","193.63","-152.52","47","0.05","3.98","5.26","-0.7877"
"276","1892","2009-03-25","2009-03-25","2009","3","2009-03","Ontario","Ontario","Small Business","Office Supplies","Paper","Xerox 207","64.29","-18.85","9","0.01","6.48","5.4","-0.2932"
"286","1991","2012-09-06","2012-09-06","2012","9","2012-09","Ontario","Ontario","Corporate","Furniture","Office Furnishings","3M Polarizing Task Lamp with Clamp Arm, Light Gray","3491.06","921.7","27","0.09","136.98","24.49","0.264"
"287","1991","2012-09-06","2012-09-07","2012","9","2012-09","Ontario","Ontario","Corporate","Technology","Office Machines","Okidata ML320 Series Turbo Dot Matrix Printers","14383.83","5050.1","37","0.01","399.98","12.06","0.3511"
"653","4610","2010-06-17","2010-06-19","2010","6","2010-06","Ontario","Ontario","Small Business","Technology","Computer Peripherals","80 Minute Slim Jewel Case CD-R , 10/Pack - Staples","66.88","-17.01","8","0.09","8.33","1.99","-0.2543"
"654","4610","2010-06-17","2010-06-21","2010","6","2010-06","Ontario","Ontario","Small Business","Office Supplies","Envelopes","#10 White Business Envelopes,4 1/8 x 9 1/2","447.34","203.01","29","0.08","15.67","1.39","0.4538"
"794","5697","2012-10-04","2012-10-06","2012","10","2012-10","Ontario","Ontario","Home Office","Office Supplies","Storage & Organization","X-Rack� File for Hanging Folders","371.68","-13.32","31","0.03","11.29","5.03","-0.0358"
"832","5986","2012-04-21","2012-04-21","2012","4","2012-04","Ontario","Ontario","Small Business","Office Supplies","Appliances","Belkin 325VA UPS Surge Protector, 6'","5556.18","1638.48","48","0.08","120.98","3.99","0.2949"
"833","5986","2012-04-21","2012-04-22","2012","4","2012-04","Ontario","Ontario","Small Business","Furniture","Chairs & Chairmats","Global Deluxe Stacking Chair, Gray","1021.55","64.81","20","0.05","50.98","14.19","0.0634"
"834","5986","2012-04-21","2012-04-22","2012","4","2012-04","Ontario","Ontario","Small Business","Technology","Computer Peripherals","Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack","205.24","-148.77","41","0.03","4.89","4.93","-0.7249"
